DATE,YEAR,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,AQI,City
09-11-2024,2024,27.13,30.08,24.49,0.01,104,Ongole
10-11-2024,2024,26.92,29.88,24.37,0.01,113,Ongole
11-11-2024,2024,25.93,29.82,22.65,0.7,105,Ongole
12-11-2024,2024,26.34,29.79,23.17,14.25,84,Ongole
13-11-2024,2024,27.08,29.28,25.54,19.04,78,Ongole
14-11-2024,2024,26.97,28.58,25.86,11.87,80,Ongole
15-11-2024,2024,27.12,29.06,25.97,6.41,86,Ongole
16-11-2024,2024,26.99,29.59,25.16,1.05,96,Ongole
17-11-2024,2024,26.47,29,24.83,0.78,139,Ongole
18-11-2024,2024,25.79,28.72,23.56,0.1,152,Ongole
19-11-2024,2024,24.83,27.87,22.04,0,145,Ongole
20-11-2024,2024,24.95,28.04,22.39,0,142,Ongole
21-11-2024,2024,24.82,28.07,22.04,0,120,Ongole
22-11-2024,2024,24.74,27.82,21.93,0,154,Ongole
23-11-2024,2024,24.85,28.52,21.16,0.02,145,Ongole
24-11-2024,2024,25.3,28.79,22.37,0.02,143,Ongole
25-11-2024,2024,24.92,28.36,22.38,0.27,147,Ongole
26-11-2024,2024,24.51,27.45,22.02,4.43,146,Ongole
27-11-2024,2024,24.4,27.63,22.36,0.2,131,Ongole
28-11-2024,2024,24.38,28.12,20.34,0.09,141,Ongole
29-11-2024,2024,25.34,28.29,23.2,3.28,128,Ongole
30-11-2024,2024,25.87,27.61,24.74,9.58,96,Ongole
01-12-2024,2024,26.12,28.16,24.47,7.86,84,Ongole
02-12-2024,2024,26.13,28.73,23.92,9.26,76,Ongole
03-12-2024,2024,26.61,29.15,25.15,9.56,103,Ongole
04-12-2024,2024,26.32,28.56,24.97,7.78,101,Ongole
05-12-2024,2024,26.08,28,24.84,13.77,87,Ongole
06-12-2024,2024,26.42,29.25,24.43,2.2,84,Ongole
07-12-2024,2024,26.43,29.68,24.42,0.01,83,Ongole
08-12-2024,2024,26.08,29.29,23.44,0,90,Ongole
09-12-2024,2024,26.18,29.02,24.25,0,108,Ongole
10-12-2024,2024,26.22,29.48,23.51,0.02,112,Ongole
11-12-2024,2024,25.46,28.37,22.89,0.51,123,Ongole
12-12-2024,2024,25.02,27.12,23.78,1.16,115,Ongole
13-12-2024,2024,24.91,27.76,23.05,0.03,144,Ongole
14-12-2024,2024,24,27.29,21.91,0,137,Ongole
15-12-2024,2024,23.19,26.92,19.85,0,140,Ongole
16-12-2024,2024,22.88,26.99,18.58,0,143,Ongole
17-12-2024,2024,21.63,23.85,19.12,0.57,159,Ongole
18-12-2024,2024,24.63,27.61,21.92,0.52,150,Ongole
19-12-2024,2024,25.33,28.87,22.58,1.43,122,Ongole
20-12-2024,2024,26.05,29.13,23.91,2.32,103,Ongole
21-12-2024,2024,26.21,29.55,23.66,0.24,93,Ongole
22-12-2024,2024,25.46,28.97,23.11,0.06,86,Ongole
23-12-2024,2024,25.2,29.39,22.04,0.5,86,Ongole
24-12-2024,2024,23.51,25.17,22.44,3.83,80,Ongole
25-12-2024,2024,25.25,28.92,22.25,5,86,Ongole
26-12-2024,2024,25.57,28.34,23.75,9.99,83,Ongole
27-12-2024,2024,25.08,28.35,22.93,0.64,112,Ongole
28-12-2024,2024,24.95,28.35,22.43,0.01,127,Ongole
29-12-2024,2024,24.56,28.82,21.74,0,122,Ongole
30-12-2024,2024,24.65,29.01,21.23,0,123,Ongole
31-12-2024,2024,24.82,28.71,21.96,0,136,Ongole
01-01-2025,2025,24.69,28.48,21.98,0,118,Ongole
02-01-2025,2025,23.99,28.14,20.71,0,135,Ongole
03-01-2025,2025,23.87,28.02,21.29,0,143,Ongole
04-01-2025,2025,23.45,27.54,20.94,0,145,Ongole
05-01-2025,2025,23.17,27.36,20.38,0,156,Ongole
06-01-2025,2025,23.73,27.9,20.95,0,143,Ongole
07-01-2025,2025,24.17,28.76,21.41,0,143,Ongole
08-01-2025,2025,23.63,28.29,20.12,0,146,Ongole
09-01-2025,2025,23.6,27.75,20.76,0,144,Ongole
10-01-2025,2025,23.67,27.9,20.37,0.13,143,Ongole
11-01-2025,2025,23.84,27.94,20.99,0.04,103,Ongole
12-01-2025,2025,24.41,28.38,21.37,0.13,150,Ongole
13-01-2025,2025,24.91,28.83,22.2,0.27,145,Ongole
14-01-2025,2025,24.61,28.7,21.75,0.02,141,Ongole
15-01-2025,2025,24.52,28.24,22.02,0,137,Ongole
16-01-2025,2025,24.5,27.8,22.56,0,139,Ongole
17-01-2025,2025,24.22,28.09,21.88,0.01,144,Ongole
18-01-2025,2025,23.86,28.18,20.5,0.06,134,Ongole
19-01-2025,2025,24.58,29.79,21.62,0.07,135,Ongole
20-01-2025,2025,24.23,29.4,20.92,0,137,Ongole
21-01-2025,2025,23.85,28.96,20.55,0,127,Ongole
22-01-2025,2025,23.43,28.35,20.35,0,124,Ongole
23-01-2025,2025,23.76,28.45,20.67,0,121,Ongole
24-01-2025,2025,23.32,28.3,20.18,0,127,Ongole
25-01-2025,2025,23.33,28.89,19.43,0,121,Ongole
26-01-2025,2025,23.91,29.86,19.19,0,113,Ongole
27-01-2025,2025,24.31,29.86,19.9,0,116,Ongole
28-01-2025,2025,24.52,29.53,20.47,0,134,Ongole
29-01-2025,2025,24.25,29.42,20.67,0,131,Ongole
30-01-2025,2025,23.79,29.25,20.2,0,125,Ongole
31-01-2025,2025,24.06,30.5,18.71,0,115,Ongole
01-02-2025,2025,24.78,30.47,20.88,0,109,Ongole
02-02-2025,2025,24.71,30.55,20.37,0,108,Ongole
03-02-2025,2025,24.77,31.2,19.75,0,105,Ongole
04-02-2025,2025,25.47,32.16,20.02,0,108,Ongole
05-02-2025,2025,26.09,32.36,21.38,0,125,Ongole
06-02-2025,2025,26.01,31.74,21.62,0,130,Ongole
07-02-2025,2025,25.8,31.88,20.92,0,129,Ongole
08-02-2025,2025,26.4,32.58,21.5,0,123,Ongole
09-02-2025,2025,26.22,31.2,22.82,0,108,Ongole
10-02-2025,2025,25.88,30.97,22.72,0,135,Ongole
11-02-2025,2025,25.56,31.51,21.34,0,145,Ongole
12-02-2025,2025,25.65,32.47,20.35,0,123,Ongole
13-02-2025,2025,26.18,33.57,20.19,0,126,Ongole
14-02-2025,2025,26.7,34.37,20.62,0,145,Ongole
15-02-2025,2025,26.63,34.3,20.54,0,100,Ongole
16-02-2025,2025,26.5,32.95,21.21,0,119,Ongole
17-02-2025,2025,26.64,32.46,21.87,0,118,Ongole
18-02-2025,2025,26.84,32.81,22.01,0,118,Ongole
19-02-2025,2025,26.96,33.2,21.78,0,114,Ongole
20-02-2025,2025,27.01,32.48,22.56,0,108,Ongole
21-02-2025,2025,27.23,32.61,22.96,0,111,Ongole
22-02-2025,2025,27.76,33.82,22.53,0,99,Ongole
23-02-2025,2025,28.13,34.9,22.65,0,89,Ongole
24-02-2025,2025,27.57,33.15,23.54,0,101,Ongole
25-02-2025,2025,27.85,33.45,23.8,0,108,Ongole
26-02-2025,2025,27.96,33.47,23.81,0,110,Ongole
27-02-2025,2025,27.9,33.25,24.29,0,113,Ongole
28-02-2025,2025,27.82,33.22,24.02,0,107,Ongole
01-03-2025,2025,27.85,33.85,23.79,0,101,Ongole
02-03-2025,2025,28.05,34.6,22.49,0,89,Ongole
03-03-2025,2025,29.18,36.17,23.12,0,86,Ongole
04-03-2025,2025,29.82,36.72,24.05,0,102,Ongole
05-03-2025,2025,29.82,36.8,23.97,0,93,Ongole
06-03-2025,2025,29.26,37.07,22.94,0,103,Ongole
07-03-2025,2025,28.18,34.79,22.89,0,114,Ongole
08-03-2025,2025,27.95,35.05,22.28,0,119,Ongole
09-03-2025,2025,27.38,32.96,22.98,0,123,Ongole
10-03-2025,2025,27.61,32.69,24.07,0,115,Ongole
11-03-2025,2025,27.74,33.87,23.73,0,115,Ongole
12-03-2025,2025,28.57,35.35,23.15,0.03,113,Ongole
13-03-2025,2025,29.46,36.3,23.54,0,105,Ongole
14-03-2025,2025,29.5,36.62,24.05,0,105,Ongole
15-03-2025,2025,29.14,35.79,24.66,0,83,Ongole
16-03-2025,2025,28.72,35.32,23.31,0,88,Ongole
17-03-2025,2025,28.65,35.47,22.74,0,90,Ongole
18-03-2025,2025,29.38,36.04,24.25,0.13,80,Ongole
19-03-2025,2025,29,34.69,24.94,0.23,98,Ongole
20-03-2025,2025,28.81,34.47,24.75,0.18,99,Ongole
21-03-2025,2025,29.29,34.65,25.13,0,99,Ongole
22-03-2025,2025,29.21,33.71,26,0.09,99,Ongole
23-03-2025,2025,29.43,34.13,26.46,0.1,94,Ongole
24-03-2025,2025,29.29,34.96,24.86,0.01,91,Ongole
25-03-2025,2025,29.6,35.71,24.42,0.02,99,Ongole
26-03-2025,2025,29.98,36.44,24.4,0.01,101,Ongole
27-03-2025,2025,31.48,38.44,25.07,0,99,Ongole
28-03-2025,2025,31.76,38.68,25.6,0,99,Ongole
29-03-2025,2025,31.62,38.28,26.12,0,110,Ongole
30-03-2025,2025,30.24,36.31,25.36,0,101,Ongole
31-03-2025,2025,29.68,34.51,26.49,0,99,Ongole
01-04-2025,2025,28.28,32.6,24.9,0.02,99,Ongole
02-04-2025,2025,29.47,34.68,25.24,0.71,86,Ongole
03-04-2025,2025,30.27,35.1,26.61,3.59,84,Ongole
04-04-2025,2025,30.77,36.69,26.06,2,86,Ongole
05-04-2025,2025,30.86,36.35,26.33,0.28,84,Ongole
06-04-2025,2025,31.14,36.59,26.45,0.39,76,Ongole
07-04-2025,2025,30.96,36.7,26.22,0.23,73,Ongole
08-04-2025,2025,30.5,35.76,26.47,0.37,75,Ongole
09-04-2025,2025,30.94,36.12,27.35,0.33,75,Ongole
10-04-2025,2025,31.15,35.78,27.11,0.3,77,Ongole
11-04-2025,2025,33.09,40.2,27.37,0.38,79,Ongole
12-04-2025,2025,33.77,40.15,28.81,0.21,77,Ongole
13-04-2025,2025,32.79,37.9,28.74,0.74,86,Ongole
14-04-2025,2025,31.56,36.84,27.35,1.91,77,Ongole
15-04-2025,2025,31.06,36.68,26.95,6.6,76,Ongole
16-04-2025,2025,29.76,34.07,26.94,13.88,80,Ongole
17-04-2025,2025,30.58,36.14,26.57,0.01,76,Ongole
18-04-2025,2025,30.99,36.25,27.47,0.03,74,Ongole
19-04-2025,2025,31.29,36.63,27.48,0.2,71,Ongole
20-04-2025,2025,31.44,37.05,27.64,0.38,82,Ongole
21-04-2025,2025,30.76,35.48,27.41,0.09,82,Ongole
22-04-2025,2025,30.63,35.57,27.34,0,80,Ongole
23-04-2025,2025,30.92,36.7,26.73,0,80,Ongole
24-04-2025,2025,31.23,37.44,26.71,0,76,Ongole
25-04-2025,2025,31.09,36.69,27.12,0,74,Ongole
26-04-2025,2025,31.1,36.89,27.43,0.22,71,Ongole
27-04-2025,2025,30.73,35.56,27.53,0.26,69,Ongole
28-04-2025,2025,30.81,36.11,26.8,0.14,67,Ongole
29-04-2025,2025,31.46,36.74,27.38,0.08,63,Ongole
30-04-2025,2025,31.61,37.12,27.79,0.36,63,Ongole
01-05-2025,2025,31.53,36.76,28.12,1.19,66,Ongole
02-05-2025,2025,31.3,36.57,27.98,1.09,70,Ongole
03-05-2025,2025,32.23,38.23,27.88,0.88,74,Ongole
04-05-2025,2025,32.24,38.14,28.58,3.17,73,Ongole
05-05-2025,2025,31.8,38.03,27.62,1.42,77,Ongole
06-05-2025,2025,31.41,36.44,27.7,1.6,79,Ongole
07-05-2025,2025,31.41,36.67,27.68,2.35,79,Ongole
08-05-2025,2025,31.84,36.7,28.3,2.42,83,Ongole
09-05-2025,2025,30.96,35.05,28.12,1.48,84,Ongole
10-05-2025,2025,30.79,35.68,27.34,0.61,86,Ongole
11-05-2025,2025,30.75,34.89,27.77,0.73,86,Ongole
12-05-2025,2025,32.71,38.61,27.35,0.27,86,Ongole
13-05-2025,2025,33.67,39.36,28.93,0.73,90,Ongole
14-05-2025,2025,32.5,36.68,29.31,1.31,89,Ongole
15-05-2025,2025,31.51,35.17,29.29,11.65,84,Ongole
16-05-2025,2025,30.9,34.87,28.18,6.45,81,Ongole
17-05-2025,2025,30.91,34.64,28.23,5.06,81,Ongole
18-05-2025,2025,29.82,32.63,27.62,16.1,75,Ongole
19-05-2025,2025,29.87,31.89,28.11,13.25,67,Ongole
20-05-2025,2025,29.09,30.98,27.76,13.17,65,Ongole
21-05-2025,2025,29.18,31.15,27.45,21.72,64,Ongole
22-05-2025,2025,29.8,32.86,27.16,1.31,71,Ongole
23-05-2025,2025,31.23,36.96,26.69,1.09,69,Ongole
24-05-2025,2025,30.74,35.19,27.62,11.27,69,Ongole
25-05-2025,2025,30.42,34.16,27.63,2.83,66,Ongole
26-05-2025,2025,29.6,32.45,27.35,1.11,61,Ongole
27-05-2025,2025,29.67,34.08,26.18,1.32,66,Ongole
28-05-2025,2025,30.03,34.04,26.85,0.52,74,Ongole
29-05-2025,2025,29.44,32.85,26.48,1.16,73,Ongole
30-05-2025,2025,28.81,30.9,25.79,11.54,73,Ongole
31-05-2025,2025,30.79,34.7,27.59,0.44,81,Ongole
01-06-2025,2025,31.58,37.6,26.72,0,81,Ongole
02-06-2025,2025,31.99,37.59,26.49,0.09,76,Ongole
03-06-2025,2025,31.95,37.05,27.46,0.16,73,Ongole
04-06-2025,2025,31.38,35.24,27.49,0.14,71,Ongole
05-06-2025,2025,32.15,37.59,27.02,0.12,77,Ongole
06-06-2025,2025,32.33,37.94,27.45,0.08,82,Ongole
07-06-2025,2025,31.79,35.35,28.96,1.22,87,Ongole
08-06-2025,2025,31.7,37.11,27.72,2.35,87,Ongole
09-06-2025,2025,30.59,34.89,27.37,0.92,82,Ongole
10-06-2025,2025,31.4,35.58,27.2,0.85,85,Ongole
11-06-2025,2025,29.78,32.05,28.06,4.78,86,Ongole
12-06-2025,2025,29.5,33.23,27,8.64,89,Ongole
13-06-2025,2025,29.91,32.86,27.8,2.61,80,Ongole
14-06-2025,2025,29.21,32.16,27.28,4.99,75,Ongole
15-06-2025,2025,28.18,30.61,26.13,8.51,68,Ongole
16-06-2025,2025,29.66,34.09,26.24,0.3,66,Ongole
17-06-2025,2025,30.69,35.68,26.44,0.2,68,Ongole
18-06-2025,2025,30.66,35.71,26.66,0.19,68,Ongole
19-06-2025,2025,30.88,35.14,27.04,0.02,69,Ongole
20-06-2025,2025,31.06,35.92,26.84,2.13,66,Ongole
21-06-2025,2025,31.24,35.72,27.1,0.31,65,Ongole
22-06-2025,2025,30.85,35.03,27.31,0.41,67,Ongole
23-06-2025,2025,30.42,34.82,26.92,1.35,67,Ongole
24-06-2025,2025,30.31,34.58,26.53,1.51,67,Ongole
25-06-2025,2025,30.02,33.5,26.54,1.68,71,Ongole
26-06-2025,2025,30.37,35,26.55,0.78,69,Ongole
27-06-2025,2025,31.12,35.71,26.65,0.21,68,Ongole
28-06-2025,2025,31.26,35.59,27.26,0.16,65,Ongole
29-06-2025,2025,30.77,34.67,27.42,1.85,66,Ongole
30-06-2025,2025,30.24,34.54,26.29,1.41,63,Ongole
01-07-2025,2025,29.69,33.74,26.56,3.24,65,Ongole
02-07-2025,2025,29.64,33.75,26.4,13.1,67,Ongole
03-07-2025,2025,27.26,29.6,25.73,7.58,62,Ongole
04-07-2025,2025,29.47,33.71,25.66,4.52,63,Ongole
05-07-2025,2025,29.62,33.3,26.34,1.33,63,Ongole
06-07-2025,2025,29.71,32.45,26.54,1.8,62,Ongole
07-07-2025,2025,29.9,33.65,26.86,0.76,65,Ongole
08-07-2025,2025,30.62,34.94,26.75,2.52,68,Ongole
09-07-2025,2025,30.77,35.05,26.79,1.46,68,Ongole
10-07-2025,2025,31.15,35.2,27.18,0.44,71,Ongole
11-07-2025,2025,31.68,35.91,27.89,2.32,71,Ongole
12-07-2025,2025,31.46,36.09,27.27,1.8,72,Ongole
13-07-2025,2025,30.63,33.3,28.04,4.16,71,Ongole
14-07-2025,2025,30.64,33.94,27.48,2.7,70,Ongole
15-07-2025,2025,31.05,35.4,26.92,4.6,66,Ongole
16-07-2025,2025,30.96,34.81,27.46,7.25,66,Ongole
17-07-2025,2025,30.34,34.89,26.67,10.8,70,Ongole
18-07-2025,2025,29.06,32.4,25.92,14.14,68,Ongole
19-07-2025,2025,28.83,32.01,25.87,12.94,68,Ongole
20-07-2025,2025,29.16,33,25.69,16.81,69,Ongole
21-07-2025,2025,26.55,28.15,25.25,16.65,62,Ongole
22-07-2025,2025,27.49,30,25.41,6.58,65,Ongole
23-07-2025,2025,28.14,31.7,25.56,14.22,63,Ongole
24-07-2025,2025,26.44,28.4,25.28,18.17,69,Ongole
25-07-2025,2025,26.83,29.3,25.22,6.64,69,Ongole
26-07-2025,2025,27.12,30.34,25.03,4.51,67,Ongole
27-07-2025,2025,28.64,33.04,25.04,0.28,62,Ongole
28-07-2025,2025,29.44,33.82,25.08,0.11,62,Ongole
29-07-2025,2025,29.5,33.27,25.54,0.06,63,Ongole
30-07-2025,2025,29.53,33.27,26.03,0.75,67,Ongole
31-07-2025,2025,30,34.13,26.44,0.98,67,Ongole
01-08-2025,2025,30.35,34.34,27.34,1.09,71,Ongole
02-08-2025,2025,30.65,34.78,26.99,3.64,75,Ongole
03-08-2025,2025,30.54,35.52,27.05,5.1,78,Ongole
04-08-2025,2025,29.31,34.08,26.25,12.59,79,Ongole
05-08-2025,2025,29.25,33.57,26.18,1.45,73,Ongole
06-08-2025,2025,29.25,33.31,26.02,2.7,71,Ongole
07-08-2025,2025,29.76,33.86,26.4,2.31,72,Ongole
08-08-2025,2025,29.18,32.52,27.11,4.9,70,Ongole
09-08-2025,2025,29.41,33.86,26.62,12.14,71,Ongole
10-08-2025,2025,28.13,31.04,25.81,5.15,64,Ongole
11-08-2025,2025,27.87,31.55,24.99,10.82,62,Ongole
12-08-2025,2025,27.19,30.29,24.97,11.76,62,Ongole
13-08-2025,2025,25.15,26.16,24.35,25.04,61,Ongole
14-08-2025,2025,25.7,27.28,24.35,14.9,61,Ongole
15-08-2025,2025,27.67,31.69,24.36,16.41,60,Ongole
16-08-2025,2025,26.15,27.54,24.84,9.03,,Ongole
17-08-2025,2025,26.73,30.39,24.42,29.4,58,Ongole
18-08-2025,2025,25.99,28.77,24.61,18.44,55,Ongole
19-08-2025,2025,28,30,26,10,58,Ongole
20-08-2025,2025,30,34,26,4.5,59,Ongole
21-08-2025,2025,29.5,33,26,2,61,Ongole
01-08-2024,2024,27.63,29.75,25.84,6.07,47,Rajahmundry
02-08-2024,2024,27.54,30.5,25.48,8.81,48,Rajahmundry
03-08-2024,2024,27.38,30.19,24.91,2.28,50,Rajahmundry
04-08-2024,2024,27.81,30.75,25.97,0.92,49,Rajahmundry
05-08-2024,2024,28.19,31.29,25.9,1.29,57,Rajahmundry
06-08-2024,2024,26.72,28.13,25.56,16.58,45,Rajahmundry
07-08-2024,2024,26.21,27.95,24.88,22.61,36,Rajahmundry
08-08-2024,2024,27.21,30.99,24.5,10.16,53,Rajahmundry
09-08-2024,2024,28.04,32.01,24.63,0.22,68,Rajahmundry
10-08-2024,2024,27.69,30.81,24.8,11.96,58,Rajahmundry
11-08-2024,2024,27.76,30.5,25.56,6.72,59,Rajahmundry
12-08-2024,2024,28.82,31.78,25.85,0.69,67,Rajahmundry
13-08-2024,2024,28.8,31.92,26.36,0.97,63,Rajahmundry
14-08-2024,2024,28.24,30.68,26.37,0.47,52,Rajahmundry
15-08-2024,2024,28.04,30.64,26,0.34,25,Rajahmundry
16-08-2024,2024,28.21,31.21,25.85,0.21,27,Rajahmundry
17-08-2024,2024,28.06,30.98,25.98,0.28,34,Rajahmundry
18-08-2024,2024,28.43,31.57,25.85,0.93,31,Rajahmundry
19-08-2024,2024,28.28,31.28,25.91,4.75,37,Rajahmundry
20-08-2024,2024,28.22,31.13,25.82,2.37,43,Rajahmundry
21-08-2024,2024,28.25,31.27,26.11,1.85,43,Rajahmundry
22-08-2024,2024,27.44,29.52,25.99,21.26,46,Rajahmundry
23-08-2024,2024,27.5,30.07,25.59,22.06,46,Rajahmundry
24-08-2024,2024,26.91,28.7,25.73,11.32,58,Rajahmundry
25-08-2024,2024,27.3,30.28,24.46,8.13,47,Rajahmundry
26-08-2024,2024,27.39,30.44,24.89,2.91,41,Rajahmundry
27-08-2024,2024,27.34,30.54,25,1.15,47,Rajahmundry
28-08-2024,2024,25.96,27.26,24.48,6.14,42,Rajahmundry
29-08-2024,2024,25.92,28.2,24.36,20.11,59,Rajahmundry
30-08-2024,2024,26.08,27.88,24.43,67.8,55,Rajahmundry
31-08-2024,2024,27.92,30.99,25.23,27.8,36,Rajahmundry
01-09-2024,2024,27.39,30.16,25.55,15.08,26,Rajahmundry
02-09-2024,2024,26.45,28.99,24.26,1.44,47,Rajahmundry
03-09-2024,2024,26.78,29.79,25.05,8.29,45,Rajahmundry
04-09-2024,2024,27.38,30.3,25.08,9.87,37,Rajahmundry
05-09-2024,2024,26.39,28.11,24.69,9.14,52,Rajahmundry
06-09-2024,2024,26.58,29.02,24.01,14.34,64,Rajahmundry
07-09-2024,2024,26.81,29.06,25.59,14.84,43,Rajahmundry
08-09-2024,2024,25.79,26.69,25.09,20.55,53,Rajahmundry
09-09-2024,2024,26.27,28.76,24.49,20.73,59,Rajahmundry
10-09-2024,2024,26.66,28.99,24.53,0.68,55,Rajahmundry
11-09-2024,2024,26.94,29.57,24.82,0.38,48,Rajahmundry
12-09-2024,2024,27.49,31.28,24.81,0.57,58,Rajahmundry
13-09-2024,2024,27.15,30.62,24.56,0.4,66,Rajahmundry
14-09-2024,2024,27.27,31.15,24.02,0.22,79,Rajahmundry
15-09-2024,2024,27.12,30.94,24.15,0.05,73,Rajahmundry
16-09-2024,2024,26.99,31.06,23.68,0.06,75,Rajahmundry
17-09-2024,2024,26.89,30.27,23.96,0.77,81,Rajahmundry
18-09-2024,2024,27.5,31.78,23.64,0.03,95,Rajahmundry
19-09-2024,2024,27.62,31.95,23.48,0.34,96,Rajahmundry
20-09-2024,2024,27.93,31.64,25.11,7.44,84,Rajahmundry
21-09-2024,2024,28.13,32.04,24.63,14.01,80,Rajahmundry
22-09-2024,2024,28.1,31.28,25.18,0.51,61,Rajahmundry
23-09-2024,2024,28,30.66,25.98,17.46,73,Rajahmundry
24-09-2024,2024,27.89,31.32,25.74,3.85,59,Rajahmundry
25-09-2024,2024,27,28.8,25.5,6.34,57,Rajahmundry
26-09-2024,2024,26.95,28.85,25.43,9.8,55,Rajahmundry
27-09-2024,2024,26.29,27.81,24.96,17.07,59,Rajahmundry
28-09-2024,2024,27.23,30.36,24.71,8.26,55,Rajahmundry
29-09-2024,2024,27.47,30.8,24.76,0.2,47,Rajahmundry
30-09-2024,2024,27.69,31.15,24.77,0.08,31,Rajahmundry
01-10-2024,2024,27.96,31.84,24.5,0.2,38,Rajahmundry
02-10-2024,2024,28.12,31.43,25.03,1.73,54,Rajahmundry
03-10-2024,2024,28.47,32.04,26.09,0.45,68,Rajahmundry
04-10-2024,2024,28.7,32.19,25.63,0.31,101,Rajahmundry
05-10-2024,2024,28.63,32.36,25.33,2.09,104,Rajahmundry
06-10-2024,2024,27.92,31.1,25.43,3.62,91,Rajahmundry
07-10-2024,2024,26.92,30.24,24.67,1.77,90,Rajahmundry
08-10-2024,2024,26.84,30.04,24.36,1,80,Rajahmundry
09-10-2024,2024,27.16,30.35,25.13,2.23,58,Rajahmundry
10-10-2024,2024,26.94,29.65,25.4,7.04,54,Rajahmundry
11-10-2024,2024,26.99,29.76,25.28,11.83,49,Rajahmundry
12-10-2024,2024,27.16,30.25,25.12,2.91,51,Rajahmundry
13-10-2024,2024,27.28,30.82,24.43,2.4,55,Rajahmundry
14-10-2024,2024,26.93,28.96,25.54,16.94,62,Rajahmundry
15-10-2024,2024,27.21,29.43,25.69,9.62,62,Rajahmundry
16-10-2024,2024,27.26,29.15,25.84,13.55,46,Rajahmundry
17-10-2024,2024,27.78,30.16,26.49,13.8,45,Rajahmundry
18-10-2024,2024,27.67,30.34,26.06,5.6,26,Rajahmundry
19-10-2024,2024,27.3,29.65,25.7,7.35,32,Rajahmundry
20-10-2024,2024,27.08,29.51,25.32,13.4,33,Rajahmundry
21-10-2024,2024,27.25,31.09,24.14,7.02,40,Rajahmundry
22-10-2024,2024,27.6,30.91,24.3,0.34,80,Rajahmundry
23-10-2024,2024,26.15,30.65,22.58,0,105,Rajahmundry
24-10-2024,2024,24.82,29.83,21.15,0,149,Rajahmundry
25-10-2024,2024,25.36,30.53,19.94,1.14,146,Rajahmundry
26-10-2024,2024,27.56,31.46,24.45,3.8,92,Rajahmundry
27-10-2024,2024,27.08,30.78,24.15,0.98,76,Rajahmundry
28-10-2024,2024,26.55,30.55,22.95,0.4,100,Rajahmundry
29-10-2024,2024,27.11,31.25,23.14,0.09,120,Rajahmundry
30-10-2024,2024,26.72,30.36,24.06,9.26,130,Rajahmundry
31-10-2024,2024,26.36,30.32,23.81,0.74,125,Rajahmundry
01-11-2024,2024,26.26,30.61,22.53,0.02,148,Rajahmundry
02-11-2024,2024,26.31,30.67,22.57,0,133,Rajahmundry
03-11-2024,2024,26.09,29.66,23.69,0.55,109,Rajahmundry
04-11-2024,2024,26.09,29.72,22.96,0.03,119,Rajahmundry
05-11-2024,2024,25.37,29.7,21.64,0.05,103,Rajahmundry
06-11-2024,2024,25.96,30.14,22.75,0.05,134,Rajahmundry
07-11-2024,2024,26.07,30.06,22.79,0.15,97,Rajahmundry
08-11-2024,2024,25.71,29.83,22.76,0.04,85,Rajahmundry
09-11-2024,2024,25.3,29.58,21.92,0,116,Rajahmundry
10-11-2024,2024,24.97,29.49,21.37,0,133,Rajahmundry
11-11-2024,2024,24.63,28.92,20.64,0.93,110,Rajahmundry
12-11-2024,2024,25.68,29.25,22.82,1.82,88,Rajahmundry
13-11-2024,2024,26.14,29.61,24.16,0.69,88,Rajahmundry
14-11-2024,2024,25.97,29.33,23.37,0.67,134,Rajahmundry
15-11-2024,2024,25.79,29.33,23.52,0.07,137,Rajahmundry
16-11-2024,2024,25.26,29.07,22.79,0,161,Rajahmundry
17-11-2024,2024,24.24,28.32,21.32,0,157,Rajahmundry
18-11-2024,2024,23.04,27.87,19.6,0,157,Rajahmundry
19-11-2024,2024,22.6,27.6,18.01,0,146,Rajahmundry
20-11-2024,2024,22.59,27.34,18.5,0,149,Rajahmundry
21-11-2024,2024,22.58,27.54,18.28,0,149,Rajahmundry
22-11-2024,2024,22.76,28,18.12,0,151,Rajahmundry
23-11-2024,2024,23.43,28.57,18.67,0.09,148,Rajahmundry
24-11-2024,2024,23.47,28.28,19.81,0,148,Rajahmundry
25-11-2024,2024,22.98,27.68,19.64,0.01,151,Rajahmundry
26-11-2024,2024,23.18,27.87,20.22,0.46,152,Rajahmundry
27-11-2024,2024,22.03,26.54,18.79,0,135,Rajahmundry
28-11-2024,2024,23.27,28.47,19.1,0.38,142,Rajahmundry
29-11-2024,2024,24.54,28.37,21.71,3.44,126,Rajahmundry
30-11-2024,2024,25.41,28.13,24.04,11.92,80,Rajahmundry
01-12-2024,2024,25.52,27.84,24.45,9.6,77,Rajahmundry
02-12-2024,2024,25.66,29.45,22.95,2.95,70,Rajahmundry
03-12-2024,2024,26.03,29.78,23.57,0.19,96,Rajahmundry
04-12-2024,2024,25.29,28.54,23.07,0.04,112,Rajahmundry
05-12-2024,2024,25.42,29.7,22.7,0.03,120,Rajahmundry
06-12-2024,2024,25.32,29.8,21.7,0,116,Rajahmundry
07-12-2024,2024,25.16,30.16,21.41,0.02,93,Rajahmundry
08-12-2024,2024,25.14,29.56,21.78,0.01,103,Rajahmundry
09-12-2024,2024,25.46,30.2,22,0.08,107,Rajahmundry
10-12-2024,2024,25.55,30.63,21.51,0.67,123,Rajahmundry
